group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,17547887.0,ns,28
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,19085137.0,ns,30
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,20507275.0,ns,32
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,21493146.0,ns,34
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,23662681.0,ns,36
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,24123542.0,ns,38
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,26036630.0,ns,40
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,26966019.0,ns,42
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,28217438.0,ns,44
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,29496212.0,ns,46
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,30214482.0,ns,48
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,31387144.0,ns,50
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,32714784.0,ns,52
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,34098705.0,ns,54
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,35180235.0,ns,56
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,36473718.0,ns,58
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,37727451.0,ns,60
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,38898292.0,ns,62
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,40307732.0,ns,64
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,41772574.0,ns,66
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,42708589.0,ns,68
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,44162356.0,ns,70
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,45219195.0,ns,72
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,46308796.0,ns,74
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,47152358.0,ns,76
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,48290913.0,ns,78
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,49386574.0,ns,80
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,52470100.0,ns,82
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,54099316.0,ns,84
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,55089547.0,ns,86
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,56248542.0,ns,88
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,56786244.0,ns,90
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,57787667.0,ns,92
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,58971219.0,ns,94
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,59720925.0,ns,96
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,60265487.0,ns,98
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,61566345.0,ns,100
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,64298931.0,ns,102
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,64220998.0,ns,104
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,66509475.0,ns,106
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,67132911.0,ns,108
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,68664442.0,ns,110
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,70540073.0,ns,112
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,71967321.0,ns,114
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,72885716.0,ns,116
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,74178740.0,ns,118
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,74571061.0,ns,120
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,75103582.0,ns,122
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,78821091.0,ns,124
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,79373833.0,ns,126
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,80404194.0,ns,128
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,81026703.0,ns,130
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,82443591.0,ns,132
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,83607842.0,ns,134
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,85946257.0,ns,136
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,86991430.0,ns,138
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,86680794.0,ns,140
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,88417878.0,ns,142
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,89508660.0,ns,144
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,91846196.0,ns,146
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,92924246.0,ns,148
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,93180484.0,ns,150
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,93800746.0,ns,152
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,94693885.0,ns,154
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,97458259.0,ns,156
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,99109604.0,ns,158
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,101191918.0,ns,160
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,102778083.0,ns,162
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,103255320.0,ns,164
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,102952414.0,ns,166
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,107131709.0,ns,168
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,105208695.0,ns,170
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,106011592.0,ns,172
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,107066934.0,ns,174
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,108294865.0,ns,176
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,109460884.0,ns,178
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,110781745.0,ns,180
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,112786450.0,ns,182
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,114261501.0,ns,184
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,115734555.0,ns,186
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,115833332.0,ns,188
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,117179279.0,ns,190
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,118151070.0,ns,192
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,119761536.0,ns,194
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,121041351.0,ns,196
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,122139985.0,ns,198
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(512))",,,122970581.0,ns,200
