group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52184650.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52205675.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52090194.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52101611.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52059608.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52124622.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52167762.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52355005.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52103358.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52123987.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52092992.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52205194.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52474017.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52395145.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52220471.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52093738.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52128747.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52075031.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52061969.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52127606.0,ns,20
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,52132494.0,ns,20
