group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50254479.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,51642955.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50990308.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,51028186.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50061795.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,49994982.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,49988481.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,49986561.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50045846.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50160911.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50082947.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50012801.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50126956.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50153621.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,49940474.0,ns,19
"impl GlweCiphertextEncryptionEngine<GlweSecretKey32,PlaintextVector32,GlweCiphertext32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(1024))",,,50111201.0,ns,19
