group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,63540557.0,ns,60591808
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,65062894.0,ns,61538555
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,65716470.0,ns,62485302
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,66885603.0,ns,63432049
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,67761775.0,ns,64378796
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,68821416.0,ns,65325543
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,72037989.0,ns,66272290
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,73645833.0,ns,67219037
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,74112081.0,ns,68165784
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,74062336.0,ns,69112531
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,74546865.0,ns,70059278
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,75665195.0,ns,71006025
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,78105233.0,ns,71952772
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,79004930.0,ns,72899519
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,78860669.0,ns,73846266
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,83233545.0,ns,74793013
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,82383754.0,ns,75739760
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,83392908.0,ns,76686507
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,85097353.0,ns,77633254
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,85422765.0,ns,78580001
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,85907174.0,ns,79526748
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,86350120.0,ns,80473495
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,88102618.0,ns,81420242
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,88845129.0,ns,82366989
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,90548027.0,ns,83313736
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,90400311.0,ns,84260483
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,93175812.0,ns,85207230
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,93580906.0,ns,86153977
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,95163205.0,ns,87100724
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,95853602.0,ns,88047471
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,95721708.0,ns,88994218
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,97922992.0,ns,89940965
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,98802855.0,ns,90887712
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,98532535.0,ns,91834459
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,98566478.0,ns,92781206
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,100777271.0,ns,93727953
"impl CleartextCreationEngine<u32,Cleartext32> for CoreEngine",,(),,,101863610.0,ns,94674700
